0.000000, 100000000.000000, 200000000.000000, 300000000.000000, 400000000.000000, 500000000.000000, 
1.000000, 8.148000, 15.723000, 20.509000, 26.671000, 37.065000, 
20.000000, 1.735000, 3.269000, 3.924000, 5.524000, 7.270000, 
40.000000, 1.509000, 3.149000, 3.801000, 5.509000, 6.338000, 
60.000000, 1.688000, 3.000000, 3.846000, 5.396000, 6.503000, 
80.000000, 1.531000, 2.468000, 3.796000, 6.161000, 6.380000, 
100.000000, 1.585000, 2.495000, 3.991000, 5.709000, 6.679000, 
120.000000, 1.715000, 2.381000, 3.630000, 5.633000, 6.463000, 
