0.000000, 100000000.000000, 200000000.000000, 300000000.000000, 400000000.000000, 500000000.000000, 
1.000000, 6.649000, 13.461000, 20.938000, 26.700000, 34.919000, 
20.000000, 1.413000, 2.972000, 3.868000, 5.005000, 7.199000, 
40.000000, 1.337000, 2.867000, 3.538000, 4.539000, 7.038000, 
60.000000, 1.231000, 2.919000, 3.900000, 4.621000, 6.724000, 
80.000000, 1.217000, 2.962000, 4.504000, 4.669000, 6.710000, 
100.000000, 1.201000, 3.506000, 4.019000, 4.638000, 6.639000, 
120.000000, 1.261000, 2.655000, 3.987000, 4.698000, 6.610000, 
