0.000000, 100000000.000000, 200000000.000000, 300000000.000000, 400000000.000000, 500000000.000000, 
1.000000, 6.967000, 13.989000, 22.209000, 28.548000, 35.391000, 
2.000000, 3.651000, 7.187000, 10.933000, 14.760000, 18.299000, 
4.000000, 2.030000, 4.202000, 6.153000, 8.143000, 10.133000, 
6.000000, 1.520000, 2.987000, 4.481000, 5.736000, 7.313000, 
8.000000, 1.411000, 2.457000, 4.214000, 5.370000, 6.002000, 
10.000000, 2.303000, 3.479000, 5.444000, 7.158000, 9.019000, 
12.000000, 1.968000, 3.048000, 4.582000, 6.361000, 7.892000, 
